Values recorded at: 01-May-2013 10:09:31

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       1.234	      1.370	      0.697	      0.000	      0.076	      0.002	      0.290	
       1.245	      1.301	      0.752	      0.000	      0.086	      0.001	      0.289	
       1.228	      1.325	      0.685	      0.000	      0.078	      0.001	      0.287	
       1.325	      1.347	      0.692	      0.001	      0.080	      0.001	      0.287	
       1.261	      1.314	      0.695	      0.000	      0.079	      0.001	      0.284	
       1.263	      1.341	      0.698	      0.000	      0.078	      0.001	      0.282	
       1.232	      1.320	      0.678	      0.001	      0.076	      0.001	      0.289	
       1.249	      1.358	      0.704	      0.000	      0.086	      0.001	      0.289	
       1.241	      1.339	      0.700	      0.001	      0.086	      0.002	      0.294	
       1.244	      1.419	      0.706	      0.000	      0.080	      0.001	      0.285	
       1.241	      1.333	      0.709	      0.000	      0.084	      0.001	      0.278	
       1.303	      1.330	      0.679	      0.000	      0.078	      0.002	      0.284	
       1.294	      1.314	      0.747	      0.001	      0.092	      0.001	      0.285	
       1.213	      1.343	      0.694	      0.001	      0.077	      0.001	      0.284	
       1.266	      1.312	      0.707	      0.000	      0.085	      0.001	      0.287	
       1.322	      1.335	      0.706	      0.001	      0.083	      0.001	      0.281	
       1.270	      1.454	      0.731	      0.001	      0.095	      0.002	      0.284	
       1.235	      1.300	      0.726	      0.000	      0.082	      0.001	      0.286	
       1.319	      1.365	      0.700	      0.001	      0.088	      0.002	      0.304	
       1.261	      1.327	      0.695	      0.000	      0.079	      0.001	      0.289	
       1.202	      1.404	      0.708	      0.000	      0.083	      0.001	      0.298	
       1.218	      1.397	      0.691	      0.000	      0.077	      0.003	      0.306	
 
