Values recorded at: 29-Apr-2013 19:59:57

     Terrain	    Foliage	   Vehicles	      Items	  Particles	     Bounds	        HUD	
       0.764	      1.004	      0.700	      0.000	      0.535	      0.001	      0.335	
       0.787	      1.254	      0.757	      0.000	      0.863	      0.002	      0.380	
       0.770	      0.963	      0.576	      0.000	      0.479	      0.002	      0.291	
       0.770	      0.998	      0.586	      0.000	      0.480	      0.002	      0.383	
       0.753	      0.955	      0.687	      0.000	      0.509	      0.001	      0.287	
       0.780	      0.947	      0.582	      0.000	      0.488	      0.002	      0.280	
       0.765	      1.012	      0.602	      0.000	      0.535	      0.001	      0.287	
       0.799	      0.992	      0.678	      0.000	      0.509	      0.002	      0.330	
       0.831	      0.975	      0.585	      0.001	      0.719	      0.003	      0.321	
       1.069	      1.176	      0.737	      0.001	      1.008	      0.003	      0.362	
       0.774	      0.942	      0.726	      0.000	      0.521	      0.002	      0.278	
       0.845	      1.001	      1.143	      0.001	      0.756	      0.002	      0.309	
       0.783	      0.954	      0.679	      0.001	      0.508	      0.001	      0.288	
       0.756	      0.968	      0.700	      0.000	      0.531	      0.002	      0.288	
       0.782	      1.026	      0.694	      0.000	      0.558	      0.001	      0.296	
       0.761	      0.965	      0.582	      0.000	      0.528	      0.001	      0.283	
       0.766	      1.021	      0.580	      0.000	      0.470	      0.002	      0.291	
       0.784	      0.963	      0.584	      0.001	      0.519	      0.002	      0.349	
 
